Id,PID,MS SubClass,Lot Frontage,Lot Area,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Electrical,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,zoning_C,zoning_FV,zoning_I,zoning_RH,zoning_RL,zoning_RM,street_Pave,land_countour_HLS,land_countour_Low,land_countour_Lvl,lot_conf_CulDSac,lot_conf_FR2,lot_conf_FR3,lot_conf_Inside,neigh_Blueste,neigh_BrDale,neigh_BrkSide,neigh_ClearCr,neigh_CollgCr,neigh_Crawfor,neigh_Edwards,neigh_Gilbert,neigh_Greens,neigh_GrnHill,neigh_IDOTRR,neigh_Landmrk,neigh_MeadowV,neigh_Mitchel,neigh_NAmes,neigh_NPkVill,neigh_NWAmes,neigh_NoRidge,neigh_NridgHt,neigh_OldTown,neigh_SWISU,neigh_Sawyer,neigh_SawyerW,neigh_Somerst,neigh_StoneBr,neigh_Timber,neigh_Veenker,cond1_Feedr,cond1_Norm,cond1_PosA,cond1_PosN,cond1_RRAe,cond1_RRAn,cond1_RRNe,cond1_RRNn,cond2_Feedr,cond2_Norm,cond2_PosA,cond2_PosN,cond2_RRAe,cond2_RRAn,cond2_RRNn,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,hse_style_1.5Unf,hse_style_1Story,hse_style_2.5Fin,hse_style_2.5Unf,hse_style_2Story,hse_style_SFoyer,hse_style_SLvl,rf_style_Gable,rf_style_Gambrel,rf_style_Hip,rf_style_Mansard,rf_style_Shed,rf_mat_Membran,rf_mat_Metal,rf_mat_Roll,rf_mat_Tar&Grv,rf_mat_WdShake,rf_mat_WdShngl,ext1st_AsphShn,ext1st_BrkComm,ext1st_BrkFace,ext1st_CBlock,ext1st_CemntBd,ext1st_HdBoard,ext1st_ImStucc,ext1st_MetalSd,ext1st_Plywood,ext1st_PreCast,ext1st_Stone,ext1st_Stucco,ext1st_VinylSd,ext1st_Wd Sdng,ext1st_WdShing,ext2nd_AsphShn,ext2nd_Brk Cmn,ext2nd_BrkFace,ext2nd_CBlock,ext2nd_CmentBd,ext2nd_HdBoard,ext2nd_ImStucc,ext2nd_MetalSd,ext2nd_Other,ext2nd_Plywood,ext2nd_PreCast,ext2nd_Stone,ext2nd_Stucco,ext2nd_VinylSd,ext2nd_Wd Sdng,ext2nd_Wd Shng,mas_vnr_type_BrkFace,mas_vnr_type_CBlock,mas_vnr_type_NA,mas_vnr_type_None,mas_vnr_type_Stone,found_CBlock,found_PConc,found_Slab,found_Stone,found_Wood,heat_GasA,heat_GasW,heat_Grav,heat_OthW,heat_Wall,ctrl_air_Y,gar_type_Attchd,gar_type_Basment,gar_type_BuiltIn,gar_type_CarPort,gar_type_Detchd,gar_type_NA,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_VWD,sale_type_WD ,New_Gar_Feat,New_Bsmt_Feat,New_Ovr_Kit_Feat,Exter Qual,1st Flr SF,New_Gar_Feat^2,New_Gar_Feat New_Bsmt_Feat,New_Gar_Feat New_Ovr_Kit_Feat,New_Gar_Feat Exter Qual,New_Gar_Feat 1st Flr SF,New_Bsmt_Feat^2,New_Bsmt_Feat New_Ovr_Kit_Feat,New_Bsmt_Feat Exter Qual,New_Bsmt_Feat 1st Flr SF,New_Ovr_Kit_Feat^2,New_Ovr_Kit_Feat Exter Qual,New_Ovr_Kit_Feat 1st Flr SF,Exter Qual^2,Exter Qual 1st Flr SF,1st Flr SF^2,SalePrice
1763,528326060,60,0.0,11000,3,3,2,8,5,2000,2000,72.0,3,4,3,0,1,0.0,1,0.0,969.0,969.0,5,4,1288,0,2285,0.0,0.0,2,1,4,1,4,8,7,1,3,2000.0,3,3.0,648.0,3,3,2,0,56,0,0,0,0,0,6,2007,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3888.0,6783.0,38845.0,4.0,997.0,15116544.0,26372304.0,151029360.0,15552.0,3876336.0,46009089.0,263485635.0,27132.0,6762651.0,1508934025.0,155380.0,38728465.0,16.0,3988.0,994009.0,248000
1283,535477090,20,69.0,7590,3,3,2,5,5,1963,1963,0.0,3,3,3,0,1,0.0,1,0.0,1117.0,1117.0,5,4,0,0,1117,0.0,0.0,1,0,3,1,3,6,7,0,0,1963.0,1,1.0,264.0,3,3,2,0,0,0,0,0,0,0,5,2008,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584.0,6702.0,14521.0,3.0,1117.0,2509056.0,10615968.0,23001264.0,4752.0,1769328.0,44916804.0,97319742.0,20106.0,7486134.0,210859441.0,43563.0,16219957.0,9.0,3351.0,1247689.0,136870
2803,907290160,120,37.0,4435,3,3,2,6,5,2003,2003,170.0,3,4,3,2,6,717.0,1,0.0,131.0,848.0,5,4,0,0,848,1.0,0.0,1,0,1,1,4,4,7,0,0,2003.0,3,2.0,420.0,3,3,2,140,0,0,0,0,0,0,4,2006,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2520.0,5936.0,12720.0,4.0,848.0,6350400.0,14958720.0,32054400.0,10080.0,2136960.0,35236096.0,75505920.0,23744.0,5033728.0,161798400.0,50880.0,10786560.0,16.0,3392.0,719104.0,133000
1927,535180030,20,72.0,10152,3,3,2,5,5,1956,1956,120.0,3,3,3,0,4,586.0,1,0.0,462.0,1048.0,3,4,0,0,1048,1.0,0.0,1,0,3,1,3,6,7,0,0,1956.0,1,1.0,286.0,3,3,2,0,20,0,0,192,0,0,6,2007,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1716.0,6288.0,13624.0,3.0,1048.0,2944656.0,10790208.0,23378784.0,5148.0,1798368.0,39538944.0,85667712.0,18864.0,6589824.0,185613376.0,40872.0,14277952.0,9.0,3144.0,1098304.0,135000
1036,527402130,20,68.0,10295,3,3,2,4,6,1969,1969,72.0,3,4,3,1,3,252.0,1,0.0,684.0,936.0,3,4,0,0,936,0.0,0.0,1,0,2,1,3,4,7,0,0,1969.0,1,1.0,288.0,3,3,2,16,0,0,0,0,0,0,9,2008,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1728.0,6552.0,12168.0,3.0,936.0,2985984.0,11321856.0,21026304.0,5184.0,1617408.0,42928704.0,79724736.0,19656.0,6132672.0,148060224.0,36504.0,11389248.0,9.0,2808.0,876096.0,111900
1237,535151160,20,70.0,7763,3,3,2,5,7,1962,1980,0.0,4,3,3,0,3,504.0,4,108.0,319.0,931.0,3,4,0,0,1283,1.0,0.0,1,0,3,1,3,6,7,0,0,1980.0,1,2.0,506.0,3,3,2,0,0,0,0,0,0,0,10,2008,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3036.0,5586.0,19245.0,3.0,1283.0,9217296.0,16959096.0,58427820.0,9108.0,3895188.0,31203396.0,107502570.0,16758.0,7166838.0,370370025.0,57735.0,24691335.0,9.0,3849.0,1646089.0,140000
1375,904101170,50,80.0,17120,3,3,2,4,4,1959,1959,0.0,3,0,0,0,0,0.0,0,0.0,0.0,0.0,3,4,468,0,1588,0.0,0.0,2,0,4,1,3,7,5,1,4,1991.0,3,2.0,680.0,3,3,0,0,59,0,0,0,0,0,7,2008,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4080.0,0.0,17468.0,3.0,1120.0,16646400.0,0.0,71269440.0,12240.0,4569600.0,0.0,0.0,0.0,0.0,305131024.0,52404.0,19564160.0,9.0,3360.0,1254400.0,134432
1643,527256040,20,81.0,13870,2,3,2,10,5,2006,2007,250.0,3,5,3,4,6,1152.0,1,0.0,590.0,1742.0,5,4,0,0,2042,1.0,0.0,2,0,3,1,5,8,7,1,4,2007.0,3,3.0,724.0,3,3,2,240,52,0,0,174,0,0,10,2007,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4344.0,13936.0,40840.0,5.0,2042.0,18870336.0,60537984.0,177408960.0,21720.0,8870448.0,194212096.0,569146240.0,69680.0,28457312.0,1667905600.0,204200.0,83395280.0,25.0,10210.0,4169764.0,455000
2453,528365090,60,92.0,10120,3,3,2,8,5,1994,1994,391.0,3,4,3,0,6,740.0,1,0.0,425.0,1165.0,5,4,1323,0,2526,1.0,0.0,2,1,4,1,4,8,7,1,3,1994.0,2,3.0,844.0,3,3,2,309,78,0,0,0,0,0,12,2006,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5064.0,8155.0,42942.0,4.0,1203.0,25644096.0,41296920.0,217458288.0,20256.0,6091992.0,66504025.0,350192010.0,32620.0,9810465.0,1844015364.0,171768.0,51659226.0,16.0,4812.0,1447209.0,290000
2129,907187040,60,47.0,10820,1,3,2,7,5,1999,1999,0.0,3,4,3,4,6,342.0,1,0.0,646.0,988.0,5,4,885,0,1873,0.0,0.0,2,1,3,1,4,7,7,1,3,1999.0,2,2.0,597.0,3,3,2,202,123,0,0,0,0,0,3,2007,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3582.0,6916.0,29968.0,4.0,988.0,12830724.0,24773112.0,107345376.0,14328.0,3539016.0,47831056.0,207258688.0,27664.0,6833008.0,898081024.0,119872.0,29608384.0,16.0,3952.0,976144.0,235500
2640,902104020,50,60.0,9600,3,3,2,6,8,1900,2004,0.0,3,3,3,0,3,381.0,1,0.0,399.0,780.0,5,4,476,0,1416,0.0,1.0,1,0,3,1,4,7,7,0,0,1956.0,1,2.0,400.0,3,3,2,0,24,0,0,0,0,0,6,2006,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2400.0,4680.0,25488.0,3.0,940.0,5760000.0,11232000.0,61171200.0,7200.0,2256000.0,21902400.0,119283840.0,14040.0,4399200.0,649638144.0,76464.0,23958720.0,9.0,2820.0,883600.0,156500
2437,528275060,60,0.0,8121,2,3,2,6,5,2000,2000,0.0,3,4,3,0,1,0.0,1,0.0,953.0,953.0,5,4,711,0,1664,0.0,0.0,2,1,3,1,3,7,7,1,3,2000.0,2,2.0,460.0,3,3,2,100,40,0,0,0,0,0,1,2006,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2760.0,6671.0,23296.0,3.0,953.0,7617600.0,18411960.0,64296960.0,8280.0,2630280.0,44502241.0,155407616.0,20013.0,6357463.0,542703616.0,69888.0,22201088.0,9.0,2859.0,908209.0,172400
1123,528462040,20,95.0,11639,3,3,2,7,5,2007,2008,0.0,3,4,3,0,1,0.0,1,0.0,1428.0,1428.0,5,4,0,0,1428,0.0,0.0,2,0,3,1,4,6,7,0,0,2007.0,3,2.0,480.0,3,3,2,0,120,0,0,0,0,0,12,2008,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2880.0,9996.0,22848.0,4.0,1428.0,8294400.0,28788480.0,65802240.0,11520.0,4112640.0,99920016.0,228388608.0,39984.0,14274288.0,522031104.0,91392.0,32626944.0,16.0,5712.0,2039184.0,182000
2398,528150080,20,121.0,13758,2,3,2,9,5,2005,2006,430.0,3,5,3,4,6,1232.0,1,0.0,560.0,1792.0,5,4,0,0,1792,1.0,0.0,2,0,2,1,4,6,7,1,4,2005.0,2,3.0,925.0,3,3,2,204,49,0,0,0,0,0,3,2006,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5550.0,14336.0,32256.0,5.0,1792.0,30802500.0,79564800.0,179020800.0,27750.0,9945600.0,205520896.0,462422016.0,71680.0,25690112.0,1040449536.0,161280.0,57802752.0,25.0,8960.0,3211264.0,372397
1420,906204280,60,0.0,9771,0,3,2,6,5,1995,2002,190.0,3,4,3,0,2,779.0,1,0.0,298.0,1077.0,5,4,1721,0,2814,0.0,1.0,2,1,4,1,4,9,7,1,3,1995.0,3,2.0,614.0,3,3,2,48,32,0,0,216,0,0,6,2008,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3684.0,7539.0,42210.0,4.0,1093.0,13571856.0,27773676.0,155501640.0,14736.0,4026612.0,56836521.0,318221190.0,30156.0,8240127.0,1781684100.0,168840.0,46135530.0,16.0,4372.0,1194649.0,260000
392,527378140,80,0.0,10448,2,3,2,6,6,1972,1972,333.0,3,3,3,0,1,0.0,1,0.0,689.0,689.0,3,4,741,0,2119,0.0,0.0,2,1,3,1,3,7,7,1,3,1972.0,2,2.0,583.0,3,3,2,0,104,0,0,0,0,0,8,2009,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3498.0,4134.0,31785.0,3.0,1378.0,12236004.0,14460732.0,111183930.0,10494.0,4820244.0,17089956.0,131399190.0,12402.0,5696652.0,1010286225.0,95355.0,43799730.0,9.0,4134.0,1898884.0,158000
1351,903236010,50,50.0,8635,3,3,2,5,5,1948,2001,0.0,3,3,3,0,4,336.0,6,41.0,295.0,672.0,3,4,213,0,1285,1.0,0.0,1,0,2,1,3,6,6,0,0,1948.0,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,1,2008,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1440.0,4032.0,16705.0,3.0,1072.0,2073600.0,5806080.0,24055200.0,4320.0,1543680.0,16257024.0,67354560.0,12096.0,4322304.0,279057025.0,50115.0,17907760.0,9.0,3216.0,1149184.0,127000
246,906201120,20,83.0,11980,3,3,4,7,5,1987,1987,177.0,3,4,3,4,6,1433.0,1,0.0,0.0,1433.0,5,4,0,0,1433,1.0,0.0,1,1,1,1,4,4,7,2,3,1987.0,2,2.0,528.0,4,4,2,0,278,0,0,266,0,0,6,2010,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4224.0,10031.0,22928.0,4.0,1433.0,17842176.0,42370944.0,96847872.0,16896.0,6052992.0,100620961.0,229990768.0,40124.0,14374423.0,525693184.0,91712.0,32855824.0,16.0,5732.0,2053489.0,270000
802,906201130,50,79.0,12327,2,3,4,8,8,1983,2009,0.0,3,4,3,4,6,1441.0,1,0.0,55.0,1496.0,5,4,636,0,2132,1.0,0.0,1,1,1,1,4,5,5,1,4,1983.0,3,2.0,612.0,4,3,2,349,40,0,0,0,0,0,9,2009,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4284.0,10472.0,42640.0,4.0,1496.0,18352656.0,44862048.0,182669760.0,17136.0,6408864.0,109662784.0,446526080.0,41888.0,15666112.0,1818169600.0,170560.0,63789440.0,16.0,5984.0,2238016.0,316600
1404,905402090,80,124.0,11512,2,3,2,6,7,1959,2006,84.0,3,3,3,2,5,719.0,1,0.0,300.0,1019.0,4,4,0,0,1357,1.0,0.0,1,0,2,1,5,5,7,1,4,1959.0,2,1.0,312.0,3,3,2,0,0,0,0,163,0,0,5,2008,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1872.0,6114.0,24426.0,3.0,1357.0,3504384.0,11445408.0,45725472.0,5616.0,2540304.0,37380996.0,149340564.0,18342.0,8296698.0,596629476.0,73278.0,33146082.0,9.0,4071.0,1841449.0,177000
803,906203120,20,90.0,14684,2,3,2,7,7,1990,1991,234.0,3,4,3,1,5,485.0,4,177.0,1496.0,2158.0,4,4,0,0,2196,0.0,0.0,2,0,3,1,4,7,7,1,3,1990.0,2,3.0,701.0,3,3,2,84,70,0,0,0,0,0,6,2009,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4206.0,15106.0,39528.0,4.0,2196.0,17690436.0,63535836.0,166254768.0,16824.0,9236376.0,228191236.0,597109968.0,60424.0,33172776.0,1562462784.0,158112.0,86803488.0,16.0,8784.0,4822416.0,271900
1595,923225150,160,0.0,2665,3,3,2,5,6,1976,1976,0.0,3,4,3,1,1,0.0,1,0.0,264.0,264.0,3,4,688,0,1304,0.0,0.0,1,1,3,1,3,4,7,1,4,1976.0,3,1.0,336.0,3,3,2,141,24,0,0,0,0,0,6,2008,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016.0,1848.0,18256.0,3.0,616.0,4064256.0,3725568.0,36804096.0,6048.0,1241856.0,3415104.0,33737088.0,5544.0,1138368.0,333281536.0,54768.0,11245696.0,9.0,1848.0,379456.0,115000
